record_id,domain,tld,domain_length,sld_length,num_labels,subdomain_count,digit_count,hyphen_count,entropy,suspicious_keyword_count,brand_token_count,digit_ratio,hyphen_ratio,domain_age_days,rdap_status,dnssec,dns_status,a_count,aaaa_count,mx_count,ns_count,txt_count,cname_count,min_ttl,max_ttl,has_spf,has_dmarc,label,source,source_type,data_quality_status,subdomain_length,max_subdomain_length,special_character_count,special_character_ratio,has_ip_address,has_punycode,has_numeric_subdomain,registrar,registration_country,domain_status,nameserver_count
D000112,linkedin-3792.in,in,16,13,2,0,4,1,3.4056,0,0,0.25,0.0625,7536,active,0,NOERROR,1,0,3,5,5,0,600,2400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000113,google-2013.com,com,15,11,2,0,4,1,3.4566,0,1,0.2667,0.0667,2492,active,1,NOERROR,4,0,0,4,4,0,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000114,apple-3734.in,in,13,10,2,0,4,1,3.3927,0,1,0.3077,0.0769,2997,active,0,NOERROR,2,2,1,5,6,2,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000115,mozilla-3008.de,de,15,12,2,0,4,1,3.6402,0,0,0.2667,0.0667,1062,active,0,NOERROR,1,1,0,2,8,2,900,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000116,amazon-secure-update.xyz,xyz,24,20,2,0,0,2,3.9387,2,1,0.0,0.0833,165,active,0,NOERROR,1,0,0,2,2,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000117,outlook-secure-verify.vip,vip,25,21,2,0,0,2,3.8635,2,0,0.0,0.08,178,active,0,NOERROR,1,0,1,2,0,0,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000118,update-paypal-secure.work,work,25,20,2,0,0,2,3.8333,2,1,0.0,0.08,105,active,0,NOERROR,2,1,0,3,2,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000119,dropbox-secure-update.xyz,xyz,25,21,2,0,0,2,3.8937,2,0,0.0,0.08,37,active,0,NOERROR,1,0,0,2,1,1,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000120,unlock-account-adobe.vip,vip,24,20,2,0,0,2,3.8554,1,0,0.0,0.0833,36,active,0,NOERROR,2,1,0,2,1,0,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000121,cisco-3590.gov,gov,14,10,2,0,4,1,3.5216,0,0,0.2857,0.0714,8634,active,0,NOERROR,4,2,2,2,7,1,3600,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000122,stripe-7.in,in,11,8,2,0,1,1,3.2776,0,0,0.0909,0.0909,8711,active,0,NOERROR,1,0,0,2,3,0,900,900,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000123,amazon-secure-account.vip,vip,25,21,2,0,0,2,3.8635,2,1,0.0,0.08,11,active,1,NOERROR,1,0,0,3,0,1,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000124,stripe-2877.in,in,14,11,2,0,4,1,3.5216,0,0,0.2857,0.0714,1946,active,1,NOERROR,2,2,0,5,4,1,600,2400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000125,stackoverflow-1621.co,co,21,18,2,0,4,1,3.9754,0,0,0.1905,0.0476,5276,active,1,NOERROR,3,2,1,2,7,2,3600,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000126,google-support-account.live,live,27,22,2,0,0,2,3.866,2,1,0.0,0.0741,152,active,0,NOERROR,1,1,1,3,1,1,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000127,support-account-netflix.vip,vip,27,23,2,0,0,2,3.9582,2,1,0.0,0.0741,154,active,0,NOERROR,1,0,1,2,1,1,120,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000128,mail-amazon.de,de,14,11,2,0,0,1,3.3249,0,1,0.0,0.0714,2214,active,0,NOERROR,1,0,1,3,5,2,1800,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000129,login-account-google.live,live,25,20,2,0,0,2,3.5435,2,1,0.0,0.08,107,active,1,NOERROR,2,1,0,2,2,0,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000130,outlook-verification-291.info,info,29,24,2,0,3,2,3.9059,0,0,0.1034,0.069,38,active,0,NOERROR,2,1,0,2,1,0,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000131,python-869.in,in,13,10,2,0,3,1,3.5466,0,0,0.2308,0.0769,4607,active,0,NOERROR,2,1,1,5,3,2,600,2400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000132,mozilla-1975.in,in,15,12,2,0,4,1,3.6402,0,0,0.2667,0.0667,1536,active,0,NOERROR,4,0,3,4,2,2,3600,14400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000133,paypal-billing-9125.top,top,23,19,2,0,4,2,3.8492,0,1,0.1739,0.087,46,active,0,NOERROR,2,0,0,2,0,0,60,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000134,stripe-3134.org,org,15,11,2,0,4,1,3.6402,0,0,0.2667,0.0667,8304,active,1,NOERROR,1,1,1,4,5,0,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000135,ubuntu-4154.net,net,15,11,2,0,4,1,3.1899,0,0,0.2667,0.0667,4978,active,1,NOERROR,4,2,0,3,6,1,600,2400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000136,adobe-verification-901.vip,vip,26,22,2,0,3,2,4.0081,0,0,0.1154,0.0769,48,active,0,NOERROR,2,0,1,3,2,0,60,60,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000137,linkedin-verification-324.online,online,32,25,2,0,3,2,3.8164,0,0,0.0938,0.0625,77,active,0,NOERROR,1,0,1,3,2,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000138,microsoft-verification-661.work,work,31,26,2,0,3,2,3.9621,0,1,0.0968,0.0645,103,active,0,NOERROR,1,0,0,3,1,1,300,300,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000139,ubuntu-2415.net,net,15,11,2,0,4,1,3.3232,0,0,0.2667,0.0667,2742,active,1,NOERROR,4,1,0,5,4,0,300,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000140,microsoft-verification-691.work,work,31,26,2,0,3,2,4.0266,0,1,0.0968,0.0645,96,active,0,NOERROR,2,0,1,2,2,1,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000141,status-ibm.edu,edu,14,10,2,0,0,1,3.3788,0,0,0.0,0.0714,2764,active,1,NOERROR,3,0,0,4,5,1,1800,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000142,linkedin-4247.de,de,16,13,2,0,4,1,3.375,0,0,0.25,0.0625,6745,active,0,NOERROR,3,0,3,4,6,2,3600,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000143,outlook-signin-7449.xyz,xyz,23,19,2,0,4,2,3.969,1,0,0.1739,0.087,101,active,1,NOERROR,2,0,0,2,1,0,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000144,iana-4782.edu,edu,13,9,2,0,4,1,3.5466,0,0,0.3077,0.0769,5945,active,0,NOERROR,4,0,1,2,7,2,600,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000145,amazon-2282.edu,edu,15,11,2,0,4,1,3.4566,0,1,0.2667,0.0667,2116,active,1,NOERROR,2,0,3,5,3,1,3600,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000146,status-iana.jp,jp,14,11,2,0,0,1,3.182,0,0,0.0,0.0714,2126,active,1,NOERROR,3,0,3,3,8,1,3600,7200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000147,apple-unlock-7200.online,online,24,17,2,0,4,2,3.7721,0,1,0.1667,0.0833,172,active,0,NOERROR,1,0,0,2,0,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000148,outlook-unlock.click,click,20,14,2,0,0,1,3.1087,0,0,0.0,0.05,38,active,0,NOERROR,2,0,1,2,0,1,60,240,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000149,amazon-unlock-account.info,info,26,21,2,0,0,2,3.5654,1,1,0.0,0.0769,179,active,0,NOERROR,2,0,0,2,1,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000150,netflix-verification-793.info,info,29,24,2,0,3,2,3.8539,0,1,0.1034,0.069,78,active,0,NOERROR,2,0,1,3,1,0,60,240,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000151,icloud-recovery.live,live,20,15,2,0,0,1,3.4842,0,0,0.0,0.05,30,active,0,NOERROR,1,1,0,3,2,0,120,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000152,secure-google-secure.icu,icu,24,20,2,0,0,2,3.2883,1,1,0.0,0.0833,87,active,1,NOERROR,1,1,0,3,0,1,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000153,amazon-1855.io,io,14,11,2,0,4,1,3.3788,0,1,0.2857,0.0714,7010,active,1,NOERROR,3,0,0,2,3,2,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000154,wikipedia-3882.edu,edu,18,14,2,0,4,1,3.5724,0,0,0.2222,0.0556,8286,active,1,NOERROR,1,2,2,3,2,0,600,2400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000155,signin-dropbox-secure.top,top,25,21,2,0,0,2,3.8937,2,0,0.0,0.08,73,active,1,NOERROR,1,0,1,2,2,1,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000156,mail-microsoft.io,io,17,14,2,0,0,1,3.4104,0,1,0.0,0.0588,7684,active,1,NOERROR,1,1,0,3,7,2,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000157,dropbox-2168.edu,edu,16,12,2,0,4,1,3.75,0,0,0.25,0.0625,8029,active,0,NOERROR,3,1,2,3,4,2,900,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000158,paypal-recovery-8635.info,info,25,20,2,0,4,2,4.0839,0,1,0.16,0.08,39,active,0,NOERROR,1,0,0,2,2,0,120,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000159,google-1694.io,io,14,11,2,0,4,1,3.3249,0,1,0.2857,0.0714,1352,active,1,NOERROR,3,2,3,5,6,0,1800,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000160,linkedin-4183.co,co,16,13,2,0,4,1,3.75,0,0,0.25,0.0625,4841,active,1,NOERROR,3,1,0,4,3,1,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000161,linkedin-verification-288.click,click,31,25,2,0,3,2,3.8245,0,0,0.0968,0.0645,68,active,1,NOERROR,1,0,0,3,1,1,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000162,adobe-3795.gov,gov,14,10,2,0,4,1,3.6645,0,0,0.2857,0.0714,7484,active,0,NOERROR,3,0,2,5,4,2,1800,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000163,adobe-password-4533.xyz,xyz,23,19,2,0,4,2,4.0018,0,0,0.1739,0.087,30,active,0,NOERROR,2,1,1,3,1,0,120,480,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000164,mail-adobe.edu,edu,14,10,2,0,0,1,3.3788,0,0,0.0,0.0714,7430,active,0,NOERROR,2,2,2,3,7,0,1800,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000165,cloud-oracle.net,net,16,12,2,0,0,1,3.5,0,0,0.0,0.0625,4166,active,1,NOERROR,1,1,2,2,3,1,900,900,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000166,verify-docusign-secure.vip,vip,26,22,2,0,0,2,3.8731,2,0,0.0,0.0769,134,active,0,NOERROR,2,1,1,2,2,0,120,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000167,unlock-account-apple.icu,icu,24,20,2,0,0,2,3.5535,1,1,0.0,0.0833,49,active,0,NOERROR,1,0,0,2,0,1,60,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000168,microsoft-3779.org,org,18,14,2,0,4,1,3.6835,0,1,0.2222,0.0556,5009,active,0,NOERROR,1,1,3,4,2,1,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000169,mail-google.org,org,15,11,2,0,0,1,3.1396,0,1,0.0,0.0667,4678,active,1,NOERROR,1,1,0,5,6,0,300,300,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000170,docs-google.org,org,15,11,2,0,0,1,3.0566,0,1,0.0,0.0667,7133,active,1,NOERROR,3,0,2,2,7,0,600,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000171,paypal-support-account.click,click,28,22,2,0,0,2,3.709,2,1,0.0,0.0714,124,active,0,NOERROR,2,0,0,2,1,0,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000172,microsoft-signin-1884.vip,vip,25,21,2,0,4,2,3.9239,1,1,0.16,0.08,23,active,0,NOERROR,2,0,1,3,0,1,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000173,docs-amazon.net,net,15,11,2,0,0,1,3.5069,0,1,0.0,0.0667,8187,active,0,NOERROR,1,1,3,5,3,2,3600,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000174,apple-signin-6337.icu,icu,21,17,2,0,4,2,3.7849,1,1,0.1905,0.0952,112,active,0,NOERROR,2,0,1,3,1,0,600,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000175,apple-secure-billing.icu,icu,24,20,2,0,0,2,3.6573,1,1,0.0,0.0833,36,active,1,NOERROR,1,0,0,2,2,0,300,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000176,mail-github.jp,jp,14,11,2,0,0,1,3.6645,0,0,0.0,0.0714,6072,active,1,NOERROR,4,1,3,4,2,2,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000177,amazon-4011.in,in,14,11,2,0,4,1,3.3788,0,1,0.2857,0.0714,4073,active,0,NOERROR,2,2,3,5,7,1,600,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000178,update-account-netflix.icu,icu,26,22,2,0,0,2,3.7672,2,1,0.0,0.0769,143,active,1,NOERROR,2,1,1,3,2,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000179,amazon-1747.jp,jp,14,11,2,0,4,1,3.5216,0,1,0.2857,0.0714,8105,active,0,NOERROR,4,0,3,4,3,0,1800,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000180,apple-signin-account.click,click,26,20,2,0,0,2,3.7193,2,1,0.0,0.0769,174,active,0,NOERROR,1,0,0,2,2,0,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000181,login-microsoft.live,live,20,15,2,0,0,1,3.7464,1,1,0.0,0.05,71,active,0,NOERROR,2,0,0,2,1,0,300,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000182,netflix-signin-7942.live,live,24,19,2,0,4,2,3.8035,1,1,0.1667,0.0833,18,active,0,NOERROR,2,0,0,2,1,1,600,1200,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000183,dropbox-511.com,com,15,11,2,0,3,1,3.4566,0,0,0.2,0.0667,5450,active,1,NOERROR,4,1,2,5,4,2,300,300,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000184,netflix-unlock-account.icu,icu,26,22,2,0,0,2,3.6424,1,1,0.0,0.0769,76,active,0,NOERROR,1,0,1,2,1,1,300,300,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000185,iana-330.edu,edu,12,8,2,0,3,1,3.2516,0,0,0.25,0.0833,8396,active,1,NOERROR,1,2,0,2,8,2,3600,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000186,docusign-verify-account.top,top,27,23,2,0,0,2,4.0323,2,0,0.0,0.0741,49,active,1,NOERROR,1,0,0,2,1,0,120,480,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000187,amazon-support.top,top,18,14,2,0,0,1,3.4194,1,1,0.0,0.0556,126,active,0,NOERROR,1,1,1,3,1,1,120,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000188,paypal-secure-recovery.work,work,27,22,2,0,0,2,3.7179,1,1,0.0,0.0741,89,active,0,NOERROR,1,0,1,2,1,0,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000189,dropbox-805.jp,jp,14,11,2,0,3,1,3.5216,0,0,0.2143,0.0714,7822,active,1,NOERROR,3,2,2,3,6,2,300,300,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000190,linkedin-4138.org,org,17,13,2,0,4,1,3.8522,0,0,0.2353,0.0588,5725,active,0,NOERROR,2,2,2,5,6,1,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000191,paypal-secure-verify.live,live,25,20,2,0,0,2,3.6839,2,1,0.0,0.08,136,active,1,NOERROR,2,0,1,2,2,1,300,300,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000192,signin-adobe-secure.site,site,24,19,2,0,0,2,3.6887,2,0,0.0,0.0833,155,active,0,NOERROR,2,0,1,2,2,0,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000193,linkedin-secure-signin.top,top,26,22,2,0,0,2,3.7483,2,0,0.0,0.0769,27,active,0,NOERROR,1,1,0,2,0,1,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000194,cisco-4039.gov,gov,14,10,2,0,4,1,3.5216,0,0,0.2857,0.0714,6698,active,1,NOERROR,1,2,2,2,5,0,900,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000195,microsoft-3886.io,io,17,14,2,0,4,1,3.5725,0,1,0.2353,0.0588,4186,active,1,NOERROR,1,2,3,5,5,0,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000196,account-account-adobe.click,click,27,21,2,0,0,2,3.5319,1,0,0.0,0.0741,21,active,1,NOERROR,1,1,1,2,0,0,600,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000197,secure-account-dropbox.site,site,27,22,2,0,0,2,3.8562,2,0,0.0,0.0741,130,active,0,NOERROR,1,0,0,2,2,1,300,600,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000198,cloudflare-694.io,io,17,14,2,0,3,1,3.8522,0,0,0.1765,0.0588,5118,active,0,NOERROR,1,2,2,4,6,1,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000199,icann-502.jp,jp,12,9,2,0,3,1,3.4183,0,0,0.25,0.0833,1019,active,0,NOERROR,2,1,3,5,7,2,600,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000200,stripe-4540.com,com,15,11,2,0,4,1,3.7736,0,0,0.2667,0.0667,6148,active,1,NOERROR,4,2,0,3,6,1,300,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000201,cisco-641.co,co,12,9,2,0,3,1,3.0221,0,0,0.25,0.0833,2317,active,1,NOERROR,4,0,3,5,4,1,900,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000202,iana-776.gov,gov,12,8,2,0,3,1,3.2516,0,0,0.25,0.0833,4989,active,1,NOERROR,3,1,0,4,3,0,600,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000203,verify-netflix.buzz,buzz,19,14,2,0,0,1,3.8269,1,1,0.0,0.0526,152,active,0,NOERROR,1,0,0,2,2,1,60,120,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000204,unlock-icloud-secure.site,site,25,20,2,0,0,2,3.6733,1,0,0.0,0.08,99,active,0,NOERROR,1,0,0,2,1,0,300,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000205,cloudflare-4961.in,in,18,15,2,0,4,1,4.0588,0,0,0.2222,0.0556,8030,active,0,NOERROR,1,0,0,3,7,2,600,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000206,microsoft-439.co,co,16,13,2,0,3,1,3.5778,0,1,0.1875,0.0625,4006,active,0,NOERROR,3,2,3,5,7,0,600,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000207,docusign-confirm-account.site,site,29,24,2,0,0,2,3.8144,2,0,0.0,0.069,161,active,0,NOERROR,1,0,1,2,1,1,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000208,unlock-paypal-secure.vip,vip,24,20,2,0,0,2,3.8868,1,1,0.0,0.0833,175,active,0,NOERROR,2,0,0,2,0,1,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000209,dropbox-verification-251.top,top,28,24,2,0,3,2,4.0661,0,0,0.1071,0.0714,138,active,0,NOERROR,2,0,0,2,0,0,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000210,apple-4086.io,io,13,10,2,0,4,1,3.5466,0,1,0.3077,0.0769,8282,active,0,NOERROR,3,0,2,2,4,0,900,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000211,verify-apple-secure.xyz,xyz,23,19,2,0,0,2,3.8279,2,1,0.0,0.087,132,active,0,NOERROR,1,0,0,2,0,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D000212,paypal-secure-password.info,info,27,22,2,0,0,2,3.9303,1,1,0.0,0.0741,167,active,0,NOERROR,2,0,0,3,0,1,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000213,dropbox-verification-682.xyz,xyz,28,24,2,0,3,2,4.2534,0,0,0.1071,0.0714,116,active,0,NOERROR,2,0,0,3,0,1,600,1200,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000214,wikipedia-4413.edu,edu,18,14,2,0,4,1,3.5724,0,0,0.2222,0.0556,7142,active,1,NOERROR,3,0,1,4,3,2,600,2400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000215,docusign-recovery-account.info,info,30,25,2,0,0,2,3.8817,1,0,0.0,0.0667,119,active,0,NOERROR,2,0,1,3,0,1,600,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000216,status-dropbox.io,io,17,14,2,0,0,1,3.5725,0,0,0.0,0.0588,4714,active,0,NOERROR,4,0,2,4,7,0,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000217,google-3980.co,co,14,11,2,0,4,1,3.3249,0,1,0.2857,0.0714,8798,active,1,NOERROR,3,2,1,4,2,0,3600,7200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000218,ibm-3206.jp,jp,11,8,2,0,4,1,3.4594,0,0,0.3636,0.0909,8389,active,1,NOERROR,2,0,1,3,8,0,300,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000219,adobe-1920.gov,gov,14,10,2,0,4,1,3.6645,0,0,0.2857,0.0714,8060,active,1,NOERROR,4,0,3,3,7,2,900,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D000220,api-linkedin.net,net,16,12,2,0,0,1,3.2806,0,0,0.0,0.0625,7255,active,1,NOERROR,2,1,1,4,8,1,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000221,apple-4536.gov,gov,14,10,2,0,4,1,3.6645,0,1,0.2857,0.0714,3424,active,0,NOERROR,4,0,3,5,3,0,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D000222,support-iana.gov,gov,16,12,2,0,0,1,3.625,1,0,0.0,0.0625,5809,active,1,NOERROR,4,2,1,4,2,1,900,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000223,ibm-2885.gov,gov,12,8,2,0,4,1,3.4183,0,0,0.3333,0.0833,8594,active,0,NOERROR,2,1,2,4,3,0,600,2400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D000224,oracle-4104.com,com,15,11,2,0,4,1,3.5069,0,0,0.2667,0.0667,4726,active,1,NOERROR,3,0,3,5,2,0,3600,3600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
